Br,MA,dmso,-77.38566066400699
Br,Cs,acetone,-32.47987336207194
Br,Cs,methacrolein,-26.601091922912165
Cl,MA,nitromethane,-23.43819288326414
Cl,MA,THTO,-71.73240692698975
Cl,Cs,dmso,-72.94728868281258
I,FA,nmp,-54.54991450022077
I,MA,dmso,-86.82869406664122
I,Cs,acetone,-39.51202059462776
I,Cs,gbl,-33.36370900499867
