0.17920000000000003,0.5497000000000001,0.38880000000000003,0.5071000000000001,0.15769999999999995,45,126,376,38,109
0.5455000000000001,0.5489999999999999,0.5429999999999999,0.33420000000000005,0.2844,264,294,200,65,314
0.5475000000000001,0.5415000000000001,0.5563,0.13749999999999996,0.3157000000000001,422,224,120,388,89
0.5414000000000001,0.542,0.5627,-0.033149999999999985,0.5411999999999999,272,350,6,427,80
